P1 Action,P2 Action,P1 Type,P2 Type,Winner,P1 Net Dmg,P2 Net Dmg,Mom Shift,Note
Master Dodge,Adept Light,DEF,OFF,P2,0,0,0,
Master Dodge,Adept Parry,DEF,DEF,P2,0,0,0,
Master Dodge,Adept Positioning,DEF,OFF,P2,0,0,1,
Master Dodge,Adept Reversal,DEF,DEF,P2,0,0,0,
Master Dodge,Adept Tech,DEF,OFF,P2,0,0,1,
Master Dodge,Adjust Stance,DEF,OFF,P2,0,0,1,
Master Dodge,Advancing Parry,DEF,DEF,SPEED_TIE,0,0,0,
Master Dodge,Basic Block,DEF,DEF,P2,0,0,1,
Master Dodge,Basic Dodge,DEF,DEF,SPEED_TIE,0,0,1,
Master Dodge,Basic Heavy,DEF,OFF,P2,0,3,-2,
Master Dodge,Basic Light,DEF,OFF,P2,0,0,1,
Master Dodge,Basic Parry,DEF,DEF,P2,0,0,0,
Master Dodge,Basic Positioning,DEF,OFF,P2,0,0,1,
Master Dodge,Basic Reversal,DEF,DEF,P2,0,0,1,
Master Dodge,Basic Technical,DEF,OFF,P2,0,0,0,
Master Dodge,Breakout,DEF,DEF,SPEED_TIE,0,0,0,
Master Dodge,Catch,DEF,DEF,SPEED_TIE,0,0,1,
Master Dodge,Counter Strike,DEF,DEF,P2,0,0,0,
Master Dodge,Crushing Block,DEF,DEF,P2,0,0,1,
Master Dodge,Discombobulate,DEF,OFF,P2,0,0,1,
Master Dodge,Draining Defence,DEF,DEF,P2,0,0,1,
Master Dodge,Drop Kick,DEF,OFF,P2,0,0,1,
Master Dodge,Drop Prone,DEF,DEF,P1,0,0,1,
Master Dodge,Drop Punch,DEF,DEF,P1,0,3,1,
Master Dodge,Elbow Block,DEF,DEF,P2,0,0,1,
Master Dodge,Evading Dance,DEF,DEF,P1,0,0,0,
Master Dodge,Final Strike,DEF,OFF,P2,0,15,1,
Master Dodge,Flying Kick,DEF,OFF,P2,0,0,-1,
Master Dodge,Go with the Flow,DEF,OFF,P2,0,0,1,
Master Dodge,Grab,DEF,OFF,P2,0,0,1,
Master Dodge,Hand Catch,DEF,DEF,P2,0,0,1,
Master Dodge,Haymaker,DEF,OFF,P2,0,2,-2,
Master Dodge,Headbutt,DEF,OFF,P2,0,0,1,
Master Dodge,100 Hand Slap,DEF,OFF,P2,0,4,-3,
Master Dodge,Immovable Stance,DEF,DEF,SPEED_TIE,0,0,-1,
Master Dodge,Inner Peace,DEF,OFF,P2,0,0,1,
Master Dodge,Knee Crush,DEF,OFF,P2,0,1,-3,
Master Dodge,Lariat,DEF,OFF,P2,0,0,-1,
Master Dodge,Leg Sweep,DEF,DEF,P2,0,0,1,
Master Dodge,Master Block,DEF,DEF,P2,0,0,1,
Master Dodge,Master Dodge,DEF,DEF,SPEED_TIE,0,0,0,
Master Dodge,Master Heavy,DEF,OFF,P2,0,3,-2,
Master Dodge,Master Light,DEF,OFF,P2,0,2,-1,
Master Dodge,Master Parry,DEF,DEF,P2,0,0,0,
Master Dodge,Master Positioning,DEF,OFF,P2,0,0,1,
Master Dodge,Master Reversal,DEF,DEF,SPEED_TIE,0,0,-1,
Master Dodge,Master Tech,DEF,OFF,P2,0,2,1,
Master Dodge,One-Two,DEF,OFF,P2,0,0,0,
Master Dodge,Overwhelming Aura,DEF,OFF,P2,0,0,1,
Master Dodge,Parry Follow-up,DEF,DEF,P2,0,0,0,
Master Dodge,Perfect Block,DEF,DEF,SPEED_TIE,0,0,1,
Master Dodge,Perfect Strike,DEF,OFF,P2,0,3,0,
Master Dodge,Precise Strike,DEF,OFF,P2,0,0,0,
Master Dodge,Preparation,DEF,OFF,P2,0,0,1,
Master Dodge,Prime,DEF,DEF,P2,0,0,1,
Master Dodge,Pummel,DEF,OFF,P2,0,0,-1,
Master Dodge,Push,DEF,OFF,P2,0,0,0,
Master Dodge,Push Kick,DEF,DEF,P2,0,0,0,
Master Dodge,Quick Dodge,DEF,DEF,P2,0,0,1,
Master Dodge,Read Defence,DEF,OFF,P2,0,0,1,
Master Dodge,Read Offence,DEF,DEF,SPEED_TIE,0,0,1,
Master Dodge,Redirect,DEF,DEF,P2,0,0,0,
Master Dodge,Resounding Counter,DEF,DEF,P2,0,0,-1,
Master Dodge,Resounding Parry,DEF,DEF,P2,0,0,0,
Master Dodge,Retreating Defence,DEF,DEF,P2,0,0,0,
Master Dodge,Roll Punch,DEF,OFF,P2,0,3,-2,
Master Dodge,Roundhouse Kick,DEF,OFF,P2,0,3,-1,
Master Dodge,Slapping Parry,DEF,DEF,P2,0,0,0,
Master Dodge,Slip Behind,DEF,DEF,P1,0,0,1,
Master Dodge,Step-up,DEF,OFF,P2,0,0,0,
Master Dodge,Strike Back,DEF,DEF,P2,0,0,1,
Master Dodge,Suplex,DEF,OFF,P2,0,3,-2,
Master Dodge,Throw,DEF,OFF,P2,0,0,0,
Master Dodge,Tiring Parry,DEF,DEF,P2,0,0,0,
Master Dodge,Toppling Kick,DEF,DEF,P2,0,0,1,
Master Dodge,Twist Arm,DEF,OFF,P2,0,0,1,
Master Dodge,Ultimate Barrage,DEF,OFF,P2,0,10,-9,
Master Dodge,Unassailable Stance,DEF,OFF,P2,0,0,1,
Master Dodge,Untouchable Dodge,DEF,DEF,SPEED_TIE,0,0,1,
Master Dodge,Uppercut,DEF,OFF,P2,0,0,-2,
Master Dodge,Vital Point Assault,DEF,OFF,P2,0,4,1,
Master Dodge,Vital Strike,DEF,OFF,P2,0,2,1,
Master Dodge,Weave,DEF,DEF,P2,0,0,1,
Master Dodge,Wind-up,DEF,DEF,P1,0,1,-1,
Master Heavy,Active Block,OFF,DEF,P1,2,0,0,
Master Heavy,Adept Block,OFF,DEF,P1,1,0,3,
Master Heavy,Adept Dodge,OFF,DEF,P1,3,0,3,
Master Heavy,Adept Heavy,OFF,OFF,P2,3,2,0,
Master Heavy,Adept Light,OFF,OFF,P2,3,2,2,
Master Heavy,Adept Parry,OFF,DEF,P1,3,0,0,
Master Heavy,Adept Positioning,OFF,OFF,P2,3,0,3,
Master Heavy,Adept Reversal,OFF,DEF,P1,3,0,2,
Master Heavy,Adept Tech,OFF,OFF,P2,3,1,3,
Master Heavy,Adjust Stance,OFF,OFF,P2,3,0,3,
Master Heavy,Advancing Parry,OFF,DEF,P1,3,0,0,
Master Heavy,Basic Block,OFF,DEF,P1,2,0,3,
Master Heavy,Basic Dodge,OFF,DEF,P1,3,0,3,
Master Heavy,Basic Heavy,OFF,OFF,P2,3,3,0,
Master Heavy,Basic Light,OFF,OFF,P2,3,1,3,
Master Heavy,Basic Parry,OFF,DEF,P1,3,0,0,
Master Heavy,Basic Positioning,OFF,OFF,P2,3,0,3,
Master Heavy,Basic Reversal,OFF,DEF,P1,3,0,3,
Master Heavy,Basic Technical,OFF,OFF,P2,3,1,2,
Master Heavy,Breakout,OFF,DEF,P1,2,0,2,
Master Heavy,Catch,OFF,DEF,P1,1,0,3,
Master Heavy,Counter Strike,OFF,DEF,P1,3,1,0,
Master Heavy,Crushing Block,OFF,DEF,P1,1,1,3,
Master Heavy,Discombobulate,OFF,OFF,P2,3,1,3,
Master Heavy,Draining Defence,OFF,DEF,P1,2,0,3,
Master Heavy,Drop Kick,OFF,OFF,P2,3,4,3,
Master Heavy,Drop Prone,OFF,DEF,P1,0,0,3,
Master Heavy,Drop Punch,OFF,DEF,P1,2,3,3,
Master Heavy,Elbow Block,OFF,DEF,P1,1,1,3,
Master Heavy,Evading Dance,OFF,DEF,P1,3,0,2,
Master Heavy,Final Strike,OFF,OFF,P1,3,15,3,
Master Heavy,Flying Kick,OFF,OFF,P2,3,1,1,
Master Heavy,Go with the Flow,OFF,OFF,P2,3,0,3,
Master Heavy,Grab,OFF,OFF,P2,3,0,3,
Master Heavy,Hand Catch,OFF,DEF,P1,2,0,3,
Master Heavy,Haymaker,OFF,OFF,P2,3,2,0,
Master Heavy,Headbutt,OFF,OFF,P2,3,0,3,
Master Heavy,100 Hand Slap,OFF,OFF,P2,3,4,-1,
Master Heavy,Immovable Stance,OFF,DEF,P1,1,0,1,
Master Heavy,Inner Peace,OFF,OFF,P2,3,0,3,
Master Heavy,Knee Crush,OFF,OFF,P2,3,1,-1,
Master Heavy,Lariat,OFF,OFF,P2,3,3,1,
Master Heavy,Leg Sweep,OFF,DEF,P1,3,0,3,
Master Heavy,Master Block,OFF,DEF,P1,0,0,3,
Master Heavy,Master Dodge,OFF,DEF,P1,3,0,2,
Master Heavy,Master Heavy,OFF,OFF,SPEED_TIE,3,3,0,
Master Heavy,Master Light,OFF,OFF,P2,3,2,1,
Master Heavy,Master Parry,OFF,DEF,P1,3,0,0,
Master Heavy,Master Positioning,OFF,OFF,P2,3,0,3,
Master Heavy,Master Reversal,OFF,DEF,P1,3,0,1,
Master Heavy,Master Tech,OFF,OFF,P2,3,2,3,
Master Heavy,One-Two,OFF,OFF,P2,3,1,2,
Master Heavy,Overwhelming Aura,OFF,OFF,P2,3,5,3,
Master Heavy,Parry Follow-up,OFF,DEF,P1,3,0,0,
Master Heavy,Perfect Block,OFF,DEF,P1,0,0,3,
Master Heavy,Perfect Strike,OFF,OFF,P2,3,3,2,
Master Heavy,Precise Strike,OFF,OFF,P2,3,1,2,
Master Heavy,Preparation,OFF,OFF,P2,3,0,3,
Master Heavy,Prime,OFF,DEF,P1,2,0,3,
Master Heavy,Pummel,OFF,OFF,P2,3,0,1,
Master Heavy,Push,OFF,OFF,P2,3,0,2,
Master Heavy,Push Kick,OFF,DEF,P1,3,0,2,
Master Heavy,Quick Dodge,OFF,DEF,P1,3,0,3,
Master Heavy,Read Defence,OFF,OFF,P2,3,0,3,
Master Heavy,Read Offence,OFF,DEF,P1,3,0,3,
Master Heavy,Redirect,OFF,DEF,P1,3,0,0,
Master Heavy,Resounding Counter,OFF,DEF,P1,3,2,1,
Master Heavy,Resounding Parry,OFF,DEF,P1,3,0,0,
Master Heavy,Retreating Defence,OFF,DEF,P1,3,0,0,
Master Heavy,Roll Punch,OFF,OFF,P2,3,3,0,
Master Heavy,Roundhouse Kick,OFF,OFF,P2,3,3,1,
Master Heavy,Slapping Parry,OFF,DEF,P1,3,2,0,
Master Heavy,Slip Behind,OFF,DEF,P1,3,0,3,
Master Heavy,Step-up,OFF,OFF,P2,3,0,2,
Master Heavy,Strike Back,OFF,DEF,P1,3,0,3,
Master Heavy,Suplex,OFF,OFF,P2,3,3,0,
Master Heavy,Throw,OFF,OFF,P2,3,3,2,
Master Heavy,Tiring Parry,OFF,DEF,P1,3,0,0,
Master Heavy,Toppling Kick,OFF,DEF,P1,3,1,3,
Master Heavy,Twist Arm,OFF,OFF,P2,3,0,3,
Master Heavy,Ultimate Barrage,OFF,OFF,P2,3,10,-7,
Master Heavy,Unassailable Stance,OFF,OFF,P2,3,0,3,
Master Heavy,Untouchable Dodge,OFF,DEF,P1,3,0,3,
Master Heavy,Uppercut,OFF,OFF,P2,3,0,0,
Master Heavy,Vital Point Assault,OFF,OFF,P2,3,4,3,
Master Heavy,Vital Strike,OFF,OFF,P2,3,2,3,
Master Heavy,Weave,OFF,DEF,P1,3,0,3,
Master Heavy,Wind-up,OFF,DEF,P1,3,1,1,
Master Light,Active Block,OFF,DEF,P1,1,0,0,
Master Light,Adept Block,OFF,DEF,P1,0,0,2,
Master Light,Adept Dodge,OFF,DEF,P1,0,0,2,
Master Light,Adept Heavy,OFF,OFF,P2,2,2,-1,
Master Light,Adept Light,OFF,OFF,P2,2,2,1,
Master Light,Adept Parry,OFF,DEF,P1,2,0,0,
Master Light,Adept Positioning,OFF,OFF,P2,2,0,2,
Master Light,Adept Reversal,OFF,DEF,P1,2,0,1,
Master Light,Adept Tech,OFF,OFF,P2,2,1,2,
Master Light,Adjust Stance,OFF,OFF,P2,2,0,2,
Master Light,Advancing Parry,OFF,DEF,P1,2,0,0,
Master Light,Basic Block,OFF,DEF,P1,1,0,2,
Master Light,Basic Dodge,OFF,DEF,P1,2,0,2,
Master Light,Basic Heavy,OFF,OFF,SPEED_TIE,2,3,-1,
Master Light,Basic Light,OFF,OFF,P2,2,1,2,
Master Light,Basic Parry,OFF,DEF,P1,2,0,0,
Master Light,Basic Positioning,OFF,OFF,P2,2,0,2,
Master Light,Basic Reversal,OFF,DEF,P1,2,0,2,
Master Light,Basic Technical,OFF,OFF,P2,2,1,1,
Master Light,Breakout,OFF,DEF,P1,1,0,1,
Master Light,Catch,OFF,DEF,P1,0,0,2,
Master Light,Counter Strike,OFF,DEF,P1,2,1,0,
Master Light,Crushing Block,OFF,DEF,P1,0,1,2,
Master Light,Discombobulate,OFF,OFF,P2,2,1,2,
Master Light,Draining Defence,OFF,DEF,P1,1,0,2,
Master Light,Drop Kick,OFF,OFF,P2,2,4,2,
Master Light,Drop Prone,OFF,DEF,P1,0,0,2,
Master Light,Drop Punch,OFF,DEF,P1,1,3,2,
Master Light,Elbow Block,OFF,DEF,P1,0,1,2,
Master Light,Evading Dance,OFF,DEF,P1,2,0,1,
Master Light,Final Strike,OFF,OFF,P1,2,15,2,
Master Light,Flying Kick,OFF,OFF,P2,2,1,0,
Master Light,Go with the Flow,OFF,OFF,SPEED_TIE,2,0,2,
Master Light,Grab,OFF,OFF,P2,2,0,2,
Master Light,Hand Catch,OFF,DEF,P1,1,0,2,
Master Light,Haymaker,OFF,OFF,SPEED_TIE,2,2,-1,
Master Light,Headbutt,OFF,OFF,P2,2,0,2,
Master Light,100 Hand Slap,OFF,OFF,P2,2,4,-2,
Master Light,Immovable Stance,OFF,DEF,P1,0,0,0,
Master Light,Inner Peace,OFF,OFF,P2,2,0,2,
Master Light,Knee Crush,OFF,OFF,SPEED_TIE,2,1,-2,
Master Light,Lariat,OFF,OFF,P2,2,3,0,
Master Light,Leg Sweep,OFF,DEF,P1,2,0,2,
Master Light,Master Block,OFF,DEF,P1,0,0,2,
Master Light,Master Dodge,OFF,DEF,P1,2,0,1,
Master Light,Master Heavy,OFF,OFF,P1,2,3,-1,
Master Light,Master Light,OFF,OFF,SPEED_TIE,2,2,0,
Master Light,Master Parry,OFF,DEF,P1,2,0,0,
Master Light,Master Positioning,OFF,OFF,P2,2,0,2,
Master Light,Master Reversal,OFF,DEF,P1,2,0,0,
Master Light,Master Tech,OFF,OFF,SPEED_TIE,2,2,2,
Master Light,One-Two,OFF,OFF,P2,2,1,1,
Master Light,Overwhelming Aura,OFF,OFF,P2,2,5,2,
Master Light,Parry Follow-up,OFF,DEF,P1,2,0,0,
Master Light,Perfect Block,OFF,DEF,P1,0,0,2,
Master Light,Perfect Strike,OFF,OFF,SPEED_TIE,2,3,1,
Master Light,Precise Strike,OFF,OFF,P2,2,1,1,
Master Light,Preparation,OFF,OFF,P2,2,0,2,
Master Light,Prime,OFF,DEF,P1,1,0,2,
Master Light,Pummel,OFF,OFF,P2,2,0,0,
Master Light,Push,OFF,OFF,P2,2,0,1,
Master Light,Push Kick,OFF,DEF,P1,2,0,1,
Master Light,Quick Dodge,OFF,DEF,P1,2,0,2,
Master Light,Read Defence,OFF,OFF,P2,2,0,2,
Master Light,Read Offence,OFF,DEF,P1,2,0,2,
Master Light,Redirect,OFF,DEF,P1,2,0,0,
Master Light,Resounding Counter,OFF,DEF,P1,2,2,0,
Master Light,Resounding Parry,OFF,DEF,P1,2,0,0,
Master Light,Retreating Defence,OFF,DEF,P1,2,0,0,
Master Light,Roll Punch,OFF,OFF,P2,2,3,-1,
Master Light,Roundhouse Kick,OFF,OFF,SPEED_TIE,2,3,0,
Master Light,Slapping Parry,OFF,DEF,P1,2,2,0,
Master Light,Slip Behind,OFF,DEF,P1,2,0,2,
Master Light,Step-up,OFF,OFF,P2,2,0,1,
Master Light,Strike Back,OFF,DEF,P1,2,0,2,
Master Light,Suplex,OFF,OFF,SPEED_TIE,2,3,-1,
Master Light,Throw,OFF,OFF,P2,2,3,1,
Master Light,Tiring Parry,OFF,DEF,P1,2,0,0,
Master Light,Toppling Kick,OFF,DEF,P1,2,1,2,
Master Light,Twist Arm,OFF,OFF,P2,2,0,2,
Master Light,Ultimate Barrage,OFF,OFF,P2,2,10,-8,
Master Light,Unassailable Stance,OFF,OFF,P2,2,0,2,
Master Light,Untouchable Dodge,OFF,DEF,P1,2,0,2,
Master Light,Uppercut,OFF,OFF,P2,2,0,-1,
Master Light,Vital Point Assault,OFF,OFF,P2,2,4,2,
Master Light,Vital Strike,OFF,OFF,SPEED_TIE,2,2,2,
Master Light,Weave,OFF,DEF,P1,2,0,2,
Master Light,Wind-up,OFF,DEF,P1,2,1,0,
Master Parry,Active Block,DEF,DEF,P2,0,0,0,
Master Parry,Adept Block,DEF,DEF,P2,0,0,0,
Master Parry,Adept Dodge,DEF,DEF,P1,0,0,0,
Master Parry,Adept Heavy,DEF,OFF,P2,0,2,0,
Master Parry,Adept Light,DEF,OFF,P2,0,2,0,
Master Parry,Adept Parry,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Adept Positioning,DEF,OFF,P2,0,0,0,
Master Parry,Adept Reversal,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Adept Tech,DEF,OFF,P2,0,1,0,
Master Parry,Adjust Stance,DEF,OFF,P2,0,0,0,
Master Parry,Advancing Parry,DEF,DEF,P1,0,0,0,
Master Parry,Basic Block,DEF,DEF,P2,0,0,0,
Master Parry,Basic Dodge,DEF,DEF,P1,0,0,0,
Master Parry,Basic Heavy,DEF,OFF,P2,0,3,0,
Master Parry,Basic Light,DEF,OFF,P2,0,1,0,
Master Parry,Basic Parry,DEF,DEF,P2,0,0,0,
Master Parry,Basic Positioning,DEF,OFF,P2,0,0,0,
Master Parry,Basic Reversal,DEF,DEF,P2,0,0,0,
Master Parry,Basic Technical,DEF,OFF,P2,0,1,0,
Master Parry,Breakout,DEF,DEF,P1,0,0,0,
Master Parry,Catch,DEF,DEF,P1,0,0,0,
Master Parry,Counter Strike,DEF,DEF,SPEED_TIE,0,1,0,
Master Parry,Crushing Block,DEF,DEF,SPEED_TIE,0,1,0,
Master Parry,Discombobulate,DEF,OFF,P2,0,1,0,
Master Parry,Draining Defence,DEF,DEF,P2,0,0,0,
Master Parry,Drop Kick,DEF,OFF,P2,0,4,0,
Master Parry,Drop Prone,DEF,DEF,P1,0,0,0,
Master Parry,Drop Punch,DEF,DEF,P1,0,3,0,
Master Parry,Elbow Block,DEF,DEF,SPEED_TIE,0,1,0,
Master Parry,Evading Dance,DEF,DEF,P1,0,0,0,
Master Parry,Final Strike,DEF,OFF,P2,0,15,0,
Master Parry,Flying Kick,DEF,OFF,P2,0,1,0,
Master Parry,Go with the Flow,DEF,OFF,P2,0,0,0,
Master Parry,Grab,DEF,OFF,P2,0,0,0,
Master Parry,Hand Catch,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Haymaker,DEF,OFF,P2,0,2,0,
Master Parry,Headbutt,DEF,OFF,P2,0,0,0,
Master Parry,100 Hand Slap,DEF,OFF,P2,0,4,-3,
Master Parry,Immovable Stance,DEF,DEF,P1,0,0,0,
Master Parry,Inner Peace,DEF,OFF,P2,0,0,0,
Master Parry,Knee Crush,DEF,OFF,P2,0,1,0,
Master Parry,Lariat,DEF,OFF,P2,0,3,0,
Master Parry,Leg Sweep,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Master Block,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Master Dodge,DEF,DEF,P1,0,0,0,
Master Parry,Master Heavy,DEF,OFF,P2,0,3,0,
Master Parry,Master Light,DEF,OFF,P2,0,2,0,
Master Parry,Master Parry,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Master Positioning,DEF,OFF,P2,0,0,0,
Master Parry,Master Reversal,DEF,DEF,P1,0,0,0,
Master Parry,Master Tech,DEF,OFF,P2,0,2,0,
Master Parry,One-Two,DEF,OFF,P2,0,1,0,
Master Parry,Overwhelming Aura,DEF,OFF,P2,0,5,0,
Master Parry,Parry Follow-up,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Perfect Block,DEF,DEF,P1,0,0,0,
Master Parry,Perfect Strike,DEF,OFF,P2,0,3,0,
Master Parry,Precise Strike,DEF,OFF,P2,0,1,0,
Master Parry,Preparation,DEF,OFF,P2,0,0,0,
Master Parry,Prime,DEF,DEF,P2,0,0,0,
Master Parry,Pummel,DEF,OFF,P2,0,0,-1,
Master Parry,Push,DEF,OFF,P2,0,0,0,
Master Parry,Push Kick,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Quick Dodge,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Read Defence,DEF,OFF,P2,0,0,0,
Master Parry,Read Offence,DEF,DEF,P1,0,0,0,
Master Parry,Redirect,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Resounding Counter,DEF,DEF,SPEED_TIE,0,2,0,
Master Parry,Resounding Parry,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Retreating Defence,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Roll Punch,DEF,OFF,P2,0,3,-2,
Master Parry,Roundhouse Kick,DEF,OFF,P2,0,3,0,
Master Parry,Slapping Parry,DEF,DEF,P2,0,2,0,
Master Parry,Slip Behind,DEF,DEF,P1,0,0,0,
Master Parry,Step-up,DEF,OFF,P2,0,0,0,
Master Parry,Strike Back,DEF,DEF,P2,0,0,0,
Master Parry,Suplex,DEF,OFF,P2,0,3,0,
Master Parry,Throw,DEF,OFF,P2,0,3,0,
Master Parry,Tiring Parry,DEF,DEF,SPEED_TIE,0,0,0,
Master Parry,Toppling Kick,DEF,DEF,P2,0,1,0,
Master Parry,Twist Arm,DEF,OFF,P2,0,0,0,
Master Parry,Ultimate Barrage,DEF,OFF,P2,0,10,-9,
Master Parry,Unassailable Stance,DEF,OFF,P2,0,0,0,
Master Parry,Untouchable Dodge,DEF,DEF,P1,0,0,0,
Master Parry,Uppercut,DEF,OFF,P2,0,0,0,
Master Parry,Vital Point Assault,DEF,OFF,P2,0,4,0,
Master Parry,Vital Strike,DEF,OFF,P2,0,2,0,
Master Parry,Weave,DEF,DEF,P2,0,0,0,
Master Parry,Wind-up,DEF,DEF,P1,0,1,0,
Master Positioning,Active Block,OFF,DEF,P1,0,0,0,
Master Positioning,Adept Block,OFF,DEF,P1,0,0,0,
Master Positioning,Adept Dodge,OFF,DEF,P1,0,0,0,
Master Positioning,Adept Heavy,OFF,OFF,P1,0,2,-3,
Master Positioning,Adept Light,OFF,OFF,P1,0,2,-1,
Master Positioning,Adept Parry,OFF,DEF,P1,0,0,0,
Master Positioning,Adept Positioning,OFF,OFF,SPEED_TIE,0,0,0,
Master Positioning,Adept Reversal,OFF,DEF,P1,0,0,-1,
Master Positioning,Adept Tech,OFF,OFF,P1,0,1,0,
Master Positioning,Adjust Stance,OFF,OFF,P1,0,0,0,
Master Positioning,Advancing Parry,OFF,DEF,P1,0,0,0,
Master Positioning,Basic Block,OFF,DEF,P1,0,0,0,
Master Positioning,Basic Dodge,OFF,DEF,P1,0,0,0,
Master Positioning,Basic Heavy,OFF,OFF,P1,0,3,-3,
Master Positioning,Basic Light,OFF,OFF,P1,0,1,0,
Master Positioning,Basic Parry,OFF,DEF,P1,0,0,0,
Master Positioning,Basic Positioning,OFF,OFF,SPEED_TIE,0,0,0,
Master Positioning,Basic Reversal,OFF,DEF,P1,0,0,0,
Master Positioning,Basic Technical,OFF,OFF,P1,0,1,-1,
Master Positioning,Breakout,OFF,DEF,P1,0,0,-1,
Master Positioning,Catch,OFF,DEF,P1,0,0,0,
Master Positioning,Counter Strike,OFF,DEF,P1,0,1,0,
Master Positioning,Crushing Block,OFF,DEF,P1,0,1,0,
Master Positioning,Discombobulate,OFF,OFF,P1,0,1,0,
Master Positioning,Draining Defence,OFF,DEF,P1,0,0,0,
Master Positioning,Drop Kick,OFF,OFF,P1,0,4,0,
Master Positioning,Drop Prone,OFF,DEF,P1,0,0,0,
Master Positioning,Drop Punch,OFF,DEF,P1,0,3,0,
Master Positioning,Elbow Block,OFF,DEF,P1,0,1,0,
Master Positioning,Evading Dance,OFF,DEF,P1,0,0,-1,
Master Positioning,Final Strike,OFF,OFF,P1,0,15,0,
Master Positioning,Flying Kick,OFF,OFF,P1,0,1,-2,
Master Positioning,Go with the Flow,OFF,OFF,P1,0,0,0,
Master Positioning,Grab,OFF,OFF,P1,0,0,0,
Master Positioning,Hand Catch,OFF,DEF,P1,0,0,0,
Master Positioning,Haymaker,OFF,OFF,P1,0,2,-3,
Master Positioning,Headbutt,OFF,OFF,P1,0,0,0,
Master Positioning,100 Hand Slap,OFF,OFF,P1,0,4,-4,
Master Positioning,Immovable Stance,OFF,DEF,P1,0,0,-2,
Master Positioning,Inner Peace,OFF,OFF,SPEED_TIE,0,0,0,
Master Positioning,Knee Crush,OFF,OFF,P1,0,1,-4,
Master Positioning,Lariat,OFF,OFF,P1,0,3,-2,
Master Positioning,Leg Sweep,OFF,DEF,P1,0,0,0,
Master Positioning,Master Block,OFF,DEF,P1,0,0,0,
Master Positioning,Master Dodge,OFF,DEF,P1,0,0,-1,
Master Positioning,Master Heavy,OFF,OFF,P1,0,3,-3,
Master Positioning,Master Light,OFF,OFF,P1,0,2,-2,
Master Positioning,Master Parry,OFF,DEF,P1,0,0,0,
Master Positioning,Master Positioning,OFF,OFF,SPEED_TIE,0,0,0,
Master Positioning,Master Reversal,OFF,DEF,P1,0,0,-2,
Master Positioning,Master Tech,OFF,OFF,P1,0,2,0,
Master Positioning,One-Two,OFF,OFF,P1,0,1,-1,
Master Positioning,Overwhelming Aura,OFF,OFF,SPEED_TIE,0,5,0,
Master Positioning,Parry Follow-up,OFF,DEF,P1,0,0,0,
Master Positioning,Perfect Block,OFF,DEF,P1,0,0,0,
Master Positioning,Perfect Strike,OFF,OFF,P1,0,3,-1,
Master Positioning,Precise Strike,OFF,OFF,P1,0,1,-1,
Master Positioning,Preparation,OFF,OFF,SPEED_TIE,0,0,0,
Master Positioning,Prime,OFF,DEF,P1,0,0,0,
Master Positioning,Pummel,OFF,OFF,P1,0,0,-2,
Master Positioning,Push,OFF,OFF,P1,0,0,-1,
Master Positioning,Push Kick,OFF,DEF,P1,0,0,-1,
Master Positioning,Quick Dodge,OFF,DEF,P1,0,0,0,
Master Positioning,Read Defence,OFF,OFF,P1,0,0,0,
Master Positioning,Read Offence,OFF,DEF,P1,0,0,0,
Master Positioning,Redirect,OFF,DEF,P1,0,0,0,
Master Positioning,Resounding Counter,OFF,DEF,P1,0,2,-2,
Master Positioning,Resounding Parry,OFF,DEF,P1,0,0,0,
Master Positioning,Retreating Defence,OFF,DEF,P1,0,0,0,
Master Positioning,Roll Punch,OFF,OFF,P1,0,3,-3,
Master Positioning,Roundhouse Kick,OFF,OFF,P1,0,3,-2,
Master Positioning,Slapping Parry,OFF,DEF,P1,0,2,0,
Master Positioning,Slip Behind,OFF,DEF,P1,0,0,0,
Master Positioning,Step-up,OFF,OFF,SPEED_TIE,0,0,-1,
Master Positioning,Strike Back,OFF,DEF,P1,0,0,0,
Master Positioning,Suplex,OFF,OFF,P1,0,3,-3,
Master Positioning,Throw,OFF,OFF,P1,0,3,-1,
Master Positioning,Tiring Parry,OFF,DEF,P1,0,0,0,
Master Positioning,Toppling Kick,OFF,DEF,P1,0,1,0,
Master Positioning,Twist Arm,OFF,OFF,SPEED_TIE,0,0,0,
Master Positioning,Ultimate Barrage,OFF,OFF,P1,0,10,-10,
Master Positioning,Unassailable Stance,OFF,OFF,SPEED_TIE,0,0,0,
Master Positioning,Untouchable Dodge,OFF,DEF,P1,0,0,0,
Master Positioning,Uppercut,OFF,OFF,P1,0,0,-3,
Master Positioning,Vital Point Assault,OFF,OFF,P1,0,4,0,
Master Positioning,Vital Strike,OFF,OFF,P1,0,2,0,
Master Positioning,Weave,OFF,DEF,P1,0,0,0,
